epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
3,5299,,1.0840593576431274,,,,,
3,5349,,1.0881677865982056,,,,,
3,5399,,1.0844372510910034,,,,,
3,5449,,1.2315326929092407,,,,,
3,5499,,1.0317201614379883,,,,,
3,5549,,1.0301129817962646,,,,,
3,5599,,1.0858110189437866,,,,,
3,5649,,1.0760807991027832,,,,,
3,5699,,1.0587553977966309,,,,,
3,5749,,0.932364284992218,,,,,
3,5799,,0.9756055474281311,,,,,
3,5849,,1.0008258819580078,,,,,
3,5899,,1.0713790655136108,,,,,
3,5949,,0.9931724071502686,,,,,
3,5999,,0.9985520243644714,,,,,
3,6049,,0.964495837688446,,,,,
3,6099,,1.0299417972564697,,,,,
3,6149,,1.026313304901123,,,,,
3,6199,,1.0106277465820312,,,,,
3,6249,,1.0172041654586792,,,,,
3,6299,,1.0732388496398926,,,,,
3,6349,,0.9933691024780273,,,,,
3,6399,,1.0341089963912964,,,,,
3,6449,,0.9872061610221863,,,,,
3,6499,,1.0519486665725708,,,,,
3,6549,,0.9521563053131104,,,,,
3,6599,,1.1653460264205933,,,,,
3,6649,,1.0632390975952148,,,,,
3,6699,,1.036765456199646,,,,,
3,6749,,1.0230704545974731,,,,,
3,6799,,0.946526050567627,,,,,
3,6827,,,1.4380064010620117,0.26487353444099426,1.8044869899749756,0.24833132326602936,1.4380064010620117
3,6827,1.0261859893798828,,,,,,
4,6849,,1.0234370231628418,,,,,
4,6899,,1.023340106010437,,,,,
4,6949,,1.032518982887268,,,,,
4,6999,,0.975013792514801,,,,,
4,7049,,1.122200846672058,,,,,
4,7099,,1.0090662240982056,,,,,
4,7149,,0.9604992866516113,,,,,
4,7199,,0.9455714821815491,,,,,
4,7249,,0.929734468460083,,,,,
4,7299,,1.0313199758529663,,,,,
4,7349,,0.9778922200202942,,,,,
4,7399,,1.1005345582962036,,,,,
4,7449,,0.905362606048584,,,,,
4,7499,,1.066198468208313,,,,,
4,7549,,1.0022019147872925,,,,,
4,7599,,0.951447069644928,,,,,
4,7649,,0.9313480854034424,,,,,
4,7699,,1.0509148836135864,,,,,
4,7749,,1.0097790956497192,,,,,
4,7799,,1.0248428583145142,,,,,
4,7849,,0.9821043610572815,,,,,
4,7899,,1.020719051361084,,,,,
4,7949,,0.8823261857032776,,,,,
4,7999,,0.9201979637145996,,,,,
4,8049,,0.9695711731910706,,,,,
4,8099,,0.9968485236167908,,,,,
4,8149,,1.0820485353469849,,,,,
4,8199,,1.0320122241973877,,,,,
4,8249,,0.9485031962394714,,,,,
4,8299,,1.0614182949066162,,,,,
4,8349,,0.9778313636779785,,,,,
4,8399,,0.9300244450569153,,,,,
4,8449,,0.913062334060669,,,,,
4,8499,,0.9535604119300842,,,,,
4,8534,,,1.4588552713394165,0.2843494117259979,1.7927697896957397,0.24795620143413544,1.4588552713394165
4,8534,0.9932659864425659,,,,,,
