epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,2.282317638397217,,,,,
0,99,,1.912061333656311,,,,,
0,149,,1.6605472564697266,,,,,
0,199,,1.570168137550354,,,,,
0,249,,1.448503017425537,,,,,
0,299,,1.482992172241211,,,,,
0,349,,1.4123649597167969,,,,,
0,399,,1.469713568687439,,,,,
0,449,,1.361533761024475,,,,,
0,499,,1.38165283203125,,,,,
0,549,,1.2453161478042603,,,,,
0,599,,1.3564871549606323,,,,,
0,649,,1.2184196710586548,,,,,
0,699,,1.2440708875656128,,,,,
0,749,,1.2590044736862183,,,,,
0,799,,1.1481839418411255,,,,,
0,849,,1.2696610689163208,,,,,
0,899,,1.1589795351028442,,,,,
0,949,,1.3978782892227173,,,,,
0,999,,1.2132534980773926,,,,,
0,1049,,1.214552640914917,,,,,
0,1099,,1.1818889379501343,,,,,
0,1149,,1.2445379495620728,,,,,
0,1199,,1.1921306848526,,,,,
0,1249,,1.165325403213501,,,,,
0,1299,,1.2091020345687866,,,,,
0,1349,,1.140550971031189,,,,,
0,1399,,1.120294451713562,,,,,
0,1449,,1.1399178504943848,,,,,
0,1499,,1.1776643991470337,,,,,
0,1549,,1.267808198928833,,,,,
0,1599,,1.1153548955917358,,,,,
0,1649,,1.366747498512268,,,,,
0,1699,,1.197001576423645,,,,,
0,1706,,,1.6788055896759033,0.29298722743988037,2.0369584560394287,0.2840253412723541,1.6788055896759033
0,1706,1.3799668550491333,,,,,,
1,1749,,1.224198341369629,,,,,
1,1799,,1.226628303527832,,,,,
1,1849,,1.214093804359436,,,,,
1,1899,,1.2155572175979614,,,,,
1,1949,,1.1271028518676758,,,,,
1,1999,,1.1178115606307983,,,,,
1,2049,,1.2801803350448608,,,,,
1,2099,,1.146478295326233,,,,,
1,2149,,1.074223518371582,,,,,
1,2199,,1.2290549278259277,,,,,
1,2249,,1.150390625,,,,,
1,2299,,1.02493417263031,,,,,
1,2349,,1.185785174369812,,,,,
1,2399,,1.1646970510482788,,,,,
1,2449,,1.1638684272766113,,,,,
1,2499,,1.111977458000183,,,,,
1,2549,,1.1638623476028442,,,,,
1,2599,,1.234424114227295,,,,,
1,2649,,1.1973069906234741,,,,,
1,2699,,1.1924594640731812,,,,,
1,2749,,1.1495254039764404,,,,,
1,2799,,1.0263540744781494,,,,,
1,2849,,1.054022192955017,,,,,
1,2899,,1.227902889251709,,,,,
1,2949,,1.0334476232528687,,,,,
1,2999,,1.0659091472625732,,,,,
1,3049,,1.233263611793518,,,,,
1,3099,,1.1517517566680908,,,,,
1,3149,,1.080600380897522,,,,,
1,3199,,1.0484404563903809,,,,,
1,3249,,1.0198818445205688,,,,,
1,3299,,1.0343018770217896,,,,,
1,3349,,1.1638308763504028,,,,,
1,3399,,1.0790846347808838,,,,,
1,3413,,,1.3718253374099731,0.29080134630203247,1.6966131925582886,0.24007515609264374,1.3718253374099731
1,3413,1.1466885805130005,,,,,,
2,3449,,1.0613361597061157,,,,,
2,3499,,1.1733657121658325,,,,,
2,3549,,1.1112419366836548,,,,,
2,3599,,1.127261757850647,,,,,
2,3649,,1.0820293426513672,,,,,
2,3699,,1.1070095300674438,,,,,
2,3749,,1.1187065839767456,,,,,
2,3799,,1.0738781690597534,,,,,
2,3849,,1.1863502264022827,,,,,
2,3899,,1.1037875413894653,,,,,
2,3949,,1.0459572076797485,,,,,
2,3999,,1.0519472360610962,,,,,
2,4049,,1.0585134029388428,,,,,
2,4099,,1.0238256454467773,,,,,
2,4149,,1.1031180620193481,,,,,
2,4199,,1.0745352506637573,,,,,
2,4249,,1.0594173669815063,,,,,
2,4299,,1.0966414213180542,,,,,
2,4349,,1.0500080585479736,,,,,
2,4399,,1.0697823762893677,,,,,
2,4449,,1.0258440971374512,,,,,
2,4499,,1.1220554113388062,,,,,
2,4549,,1.013658046722412,,,,,
2,4599,,1.0821431875228882,,,,,
2,4649,,1.0824053287506104,,,,,
2,4699,,1.1287060976028442,,,,,
2,4749,,0.981030285358429,,,,,
2,4799,,1.079642415046692,,,,,
2,4849,,1.0335888862609863,,,,,
2,4899,,1.0258091688156128,,,,,
